video_id,comment_id,text,author_name,author_channel_id,colluqial_transformed_text,cleaned_text,translated_text,corrected_text,tokenized_text,filtered_tokens,filtered_text,stemmed_text
jcavf1xEFJE,Ugxrsz4uhTo9-ntt-694AaABAg,asik joge joget aja. ga kasian apa liat rakyat biasa. emang dpr anjir gasetuju kesel aku sama dpr🤬🤬🤬🤬🤬🤬😒😒😒😒😒😒😡😡😡😡😡😡😡,@AzhurycalistaPutri,UC1owpNkmzjACsr7xu2qTRkA,asik joge joget aja. enggak kasihan apa lihat rakyat biasa. memang dpr anjir gasetuju kesel aku sama dpr🤬🤬🤬🤬🤬🤬😒😒😒😒😒😒😡😡😡😡😡😡😡,asik joge joget aja enggak kasihan apa lihat rakyat biasa memang dpr anjir gasetuju kesel aku sama dpr,"Asik joget aja, enggak kasihan lihat rakyat biasa. Memang DPR, anjir! Gak setuju, kesel aku sama DPR.","Asik joget aja, enggak kasihan lihat rakyat biasa. Memang DPR, anjir! Gak setuju, kesel aku sama DPR.","['Asik', 'joget', 'aja', ',', 'enggak', 'kasihan', 'lihat', 'rakyat', 'biasa', '.', 'Memang', 'DPR', ',', 'anjir', '!', 'Gak', 'setuju', ',', 'kesel', 'aku', 'sama', 'DPR', '.']","['Asik', 'joget', 'aja', ',', 'enggak', 'kasihan', 'lihat', 'rakyat', 'biasa', '.', 'Memang', 'DPR', ',', 'anjir', '!', 'Gak', 'setuju', ',', 'kesel', 'aku', 'sama', 'DPR', '.']","Asik joget aja , enggak kasihan lihat rakyat biasa . Memang DPR , anjir ! Gak setuju , kesel aku sama DPR .",asik joget aja enggak kasihan lihat rakyat biasa memang dpr anjir gak tuju kesel aku sama dpr
jcavf1xEFJE,UgwHXuISF01wVHx6NL14AaABAg,kompak jangan ada yg bayar pajak,@SakroniSakroni-m2m,UC5t3vg43HsiddJ0C34qcfvw,kompak jangan ada yang bayar pajak,kompak jangan ada yang bayar pajak,kompak jangan ada yang bayar pajak,kompak jangan ada yang bayar pajak,"['kompak', 'jangan', 'ada', 'yang', 'bayar', 'pajak']","['kompak', 'jangan', 'bayar', 'pajak']",kompak jangan bayar pajak,kompak jangan bayar pajak
jcavf1xEFJE,Ugz0Xzsj1y_GVJz7RKZ4AaABAg,harusnya rakyat gak usah demo karena dpr sudah mewakili rakyat... sekarang rakyat lagi susah alhamdulillah dpr senang😂😂😂 mewakili kita kan,@jaehsta2122,UCBoBX8cxcvHAbWSQrkxzTAg,harusnya rakyat enggak usah demo karena dpr sudah mewakili rakyat... sekarang rakyat lagi susah alhamdulillah dpr senang😂😂😂 mewakili kita kan,harusnya rakyat enggak usah demo karena dpr sudah mewakili rakyat sekarang rakyat lagi susah alhamdulillah dpr senang mewakili kita kan,"Harusnya rakyat tidak perlu demo karena DPR sudah mewakili rakyat. Sekarang rakyat sedang susah, alhamdulillah DPR senang mewakili kita, kan?","Harusnya rakyat tidak perlu demo karena DPR sudah mewakili rakyat. Sekarang rakyat sedang susah, alhamdulillah DPR senang mewakili kita, kan?","['Harusnya', 'rakyat', 'tidak', 'perlu', 'demo', 'karena', 'DPR', 'sudah', 'mewakili', 'rakyat', '.', 'Sekarang', 'rakyat', 'sedang', 'susah', ',', 'alhamdulillah', 'DPR', 'senang', 'mewakili', 'kita', ',', 'kan', '?']","['Harusnya', 'rakyat', 'perlu', 'demo', 'DPR', 'mewakili', 'rakyat', '.', 'Sekarang', 'rakyat', 'sedang', 'susah', ',', 'alhamdulillah', 'DPR', 'senang', 'mewakili', ',', 'kan', '?']","Harusnya rakyat perlu demo DPR mewakili rakyat . Sekarang rakyat sedang susah , alhamdulillah DPR senang mewakili , kan ?",harus rakyat perlu demo dpr wakil rakyat sekarang rakyat sedang susah alhamdulillah dpr senang wakil kan
jcavf1xEFJE,UgwIKryBAhGRM8gbHeB4AaABAg,plis pak probowo..tolong minta uang 11rb trilyun yg ada di kantong mantan...lumayan itu buat lunasin utang ...sampean gak budek kan tolong minta tu duit,@IsdiansyaPutri,UCMn4Um2WQDOSCcaX6yD45bw,plis pak probowo..tolong meminta uang 11 ribu trilyun yang ada di kantong mantan...lumayan itu buat lunasin utang ...sampean enggak budek kan tolong meminta itu duit,plis pak probowo tolong meminta uang ribu trilyun yang ada di kantong mantan lumayan itu buat lunasin utang sampean enggak budek kan tolong meminta itu duit,"Tolong Pak Prabowo, mintakan uang ribu triliun yang ada di kantong mantan, lumayan itu untuk melunasi utang Anda. Tidak budek kan? Tolong minta uang itu.","Tolong Pak Prabowo, mintakan uang ribu triliun yang ada di kantong mantan, lumayan itu untuk melunasi utang Anda. Tidak budek kan? Tolong minta uang itu.","['Tolong', 'Pak', 'Prabowo', ',', 'mintakan', 'uang', 'ribu', 'triliun', 'yang', 'ada', 'di', 'kantong', 'mantan', ',', 'lumayan', 'itu', 'untuk', 'melunasi', 'utang', 'Anda', '.', 'Tidak', 'budek', 'kan', '?', 'Tolong', 'minta', 'uang', 'itu', '.']","['Pak', 'Prabowo', ',', 'mintakan', 'uang', 'ribu', 'triliun', 'kantong', 'mantan', ',', 'lumayan', 'melunasi', 'utang', '.', 'budek', 'kan', '?', 'minta', 'uang', '.']","Pak Prabowo , mintakan uang ribu triliun kantong mantan , lumayan melunasi utang . budek kan ? minta uang .",pak prabowo minta uang ribu triliun kantong mantan lumayan lunas utang budek kan minta uang
jcavf1xEFJE,Ugw-clD0fpwY_guH-_B4AaABAg,kasian orang kecil lagi jadi korban.,@YumnaSuhandi-w7z3z,UClLA4QzT05afuX6n8SmP5LA,kasihan orang kecil lagi jadi korban.,kasihan orang kecil lagi jadi korban,kasihan orang kecil lagi jadi korban,kasihan orang kecil lagi jadi korban,"['kasihan', 'orang', 'kecil', 'lagi', 'jadi', 'korban']","['kasihan', 'orang', 'kecil', 'jadi', 'korban']",kasihan orang kecil jadi korban,kasihan orang kecil jadi korban
jcavf1xEFJE,UgxzJbqkdIp6XdD4U9h4AaABAg,untuk pemilu yang akan datang jangan lagi kita memilih anggota dpr,@JumadilDeniSantoso,UCfbSjp8G8-aZM_-OaN-pYeQ,untuk pemilu yang akan datang jangan lagi kita memilih anggota dpr,untuk pemilu yang akan datang jangan lagi kita memilih anggota dpr,untuk pemilu yang akan datang jangan lagi kita memilih anggota dpr,untuk pemilu yang akan datang jangan lagi kita memilih anggota dpr,"['untuk', 'pemilu', 'yang', 'akan', 'datang', 'jangan', 'lagi', 'kita', 'memilih', 'anggota', 'dpr']","['pemilu', 'datang', 'jangan', 'memilih', 'anggota', 'dpr']",pemilu datang jangan memilih anggota dpr,milu datang jangan pilih anggota dpr
jcavf1xEFJE,UgzN-EFngYNCrouC6U14AaABAg,kenapa polisi jadi musuh rajyat ?,@hanniepuspa143,UCd5yapQe7WfbARiwJO-_MHQ,kenapa polisi jadi musuh rajyat ?,kenapa polisi jadi musuh rajyat,kenapa polisi jadi musuh rakyat,kenapa polisi jadi musuh rakyat,"['kenapa', 'polisi', 'jadi', 'musuh', 'rakyat']","['polisi', 'jadi', 'musuh', 'rakyat']",polisi jadi musuh rakyat,polisi jadi musuh rakyat
jcavf1xEFJE,UgzaehOYozqJ6WKGbPt4AaABAg,kenapa gedung dpr g di jadiin lautan api aja bakar aja sekalian gedung nya,@ilhamyahya-lo2cf,UCmoVHw3THTFbpCHkF07tzbw,kenapa gedung dpr enggak di jadikan lautan api saja bakar saja sekalian gedung nya,kenapa gedung dpr enggak di jadikan lautan api saja bakar saja sekalian gedung nya,kenapa gedung dpr enggak di jadikan lautan api saja bakar saja sekalian gedung nya,kenapa gedung dpr enggak di jadikan lautan api saja bakar saja sekalian gedung nya,"['kenapa', 'gedung', 'dpr', 'enggak', 'di', 'jadikan', 'lautan', 'api', 'saja', 'bakar', 'saja', 'sekalian', 'gedung', 'nya']","['gedung', 'dpr', 'enggak', 'jadikan', 'lautan', 'api', 'bakar', 'sekalian', 'gedung', 'nya']",gedung dpr enggak jadikan lautan api bakar sekalian gedung nya,gedung dpr enggak jadi laut api bakar sekali gedung nya
jcavf1xEFJE,UgxHS-mthM7IKBTiCh14AaABAg,dpr ngomong jangan senaknya kalau pertanyaan gini gimana ingin merdeka masing masing propinsi gimana. ayo diam dulu anggota dewan jangan arogan kasian nkri.,@supraptobaru7915,UCY2eHW57WR39k73-LDRqu7w,dpr mengomong jangan senaknya kalau pertanyaan begini bagaimana ingin merdeka masing masing propinsi gimana. ayo diam dulu anggota dewan jangan arogan kasihan nkri.,dpr mengomong jangan senaknya kalau pertanyaan begini bagaimana ingin merdeka masing masing propinsi gimana ayo diam dulu anggota dewan jangan arogan kasihan nkri,"DPR mengomong jangan sembarangan. Kalau pertanyaannya seperti ini, bagaimana ingin merdeka? Masing-masing provinsi bagaimana? Ayo diam dulu, anggota dewan, jangan arogan. Kasihan NKRI.","DPR mengomong jangan sembarangan. Kalau pertanyaannya seperti ini, bagaimana ingin merdeka? Masing-masing provinsi bagaimana? Ayo diam dulu, anggota dewan, jangan arogan. Kasihan NKRI.","['DPR', 'mengomong', 'jangan', 'sembarangan', '.', 'Kalau', 'pertanyaannya', 'seperti', 'ini', ',', 'bagaimana', 'ingin', 'merdeka', '?', 'Masing-masing', 'provinsi', 'bagaimana', '?', 'Ayo', 'diam', 'dulu', ',', 'anggota', 'dewan', ',', 'jangan', 'arogan', '.', 'Kasihan', 'NKRI', '.']","['DPR', 'mengomong', 'jangan', 'sembarangan', '.', 'Kalau', 'pertanyaannya', ',', 'bagaimana', 'merdeka', '?', 'Masing-masing', 'provinsi', 'bagaimana', '?', 'Ayo', 'diam', 'dulu', ',', 'anggota', 'dewan', ',', 'jangan', 'arogan', '.', 'Kasihan', 'NKRI', '.']","DPR mengomong jangan sembarangan . Kalau pertanyaannya , bagaimana merdeka ? Masing-masing provinsi bagaimana ? Ayo diam dulu , anggota dewan , jangan arogan . Kasihan NKRI .",dpr omong jangan sembarang kalau tanya bagaimana merdeka masing-masing provinsi bagaimana ayo diam dulu anggota dewan jangan arogan kasihan nkri
jcavf1xEFJE,UgwYGuWZ6fANmvzrKtJ4AaABAg,"anggota dewan kalau ngomong hati hati  akhirnya pendemo menyuarakan ingin pisah dari nkri, siapa yg salah. camkan ini",@supraptobaru7915,UCY2eHW57WR39k73-LDRqu7w,"anggota dewan kalau mengomong hati hati akhirnya pendemo menyuarakan ingin pisah dari nkri, siapa yang salah. camkan ini",anggota dewan kalau mengomong hati hati akhirnya pendemo menyuarakan ingin pisah dari nkri siapa yang salah camkan ini,"anggota dewan harus berhati-hati saat berbicara, karena pada akhirnya para pendemo menyuarakan keinginan untuk berpisah dari NKRI. Siapa yang salah, camkan ini.","anggota dewan harus berhati-hati saat berbicara, karena pada akhirnya para pendemo menyuarakan keinginan untuk berpisah dari NKRI. Siapa yang salah, camkan ini.","['anggota', 'dewan', 'harus', 'berhati-hati', 'saat', 'berbicara', ',', 'karena', 'pada', 'akhirnya', 'para', 'pendemo', 'menyuarakan', 'keinginan', 'untuk', 'berpisah', 'dari', 'NKRI', '.', 'Siapa', 'yang', 'salah', ',', 'camkan', 'ini', '.']","['anggota', 'dewan', 'berhati-hati', 'berbicara', ',', 'akhirnya', 'pendemo', 'menyuarakan', 'keinginan', 'berpisah', 'NKRI', '.', 'Siapa', 'salah', ',', 'camkan', '.']","anggota dewan berhati-hati berbicara , akhirnya pendemo menyuarakan keinginan berpisah NKRI . Siapa salah , camkan .",anggota dewan hati bicara akhir demo suara ingin pisah nkri siapa salah cam
jcavf1xEFJE,UgyXDzoofkX30FNdP_p4AaABAg,"makanya saya tidak suka tinggal di indonesia 
munafik semua di korupsi semuanya 
yang miskin tambah miskin dan terinjak injak
yang kaya makin kaya makan uang rakyat biar pada buncit perutnya",@cieciewong3408,UCmgXybxQNCz_QH1GmV2xG7g,makanya saya tidak suka tinggal di indonesia munafik semua di korupsi semuanya yang miskin tambah miskin dan terinjak injak yang kayak makin kayak makan uang rakyat biar pada buncit perutnya,makanya saya tidak suka tinggal di indonesia munafik semua di korupsi semuanya yang miskin tambah miskin dan terinjak injak yang kayak makin kayak makan uang rakyat biar pada buncit perutnya,"Makanya saya tidak suka tinggal di Indonesia, semua munafik, korupsi di mana-mana, yang miskin semakin miskin dan terinjak-injak, yang kaya semakin banyak yang makan uang rakyat agar perutnya buncit.","Makanya saya tidak suka tinggal di Indonesia, semua munafik, korupsi di mana-mana, yang miskin semakin miskin dan terinjak-injak, yang kaya semakin banyak yang makan uang rakyat agar perutnya buncit.","['Makanya', 'saya', 'tidak', 'suka', 'tinggal', 'di', 'Indonesia', ',', 'semua', 'munafik', ',', 'korupsi', 'di', 'mana-mana', ',', 'yang', 'miskin', 'semakin', 'miskin', 'dan', 'terinjak-injak', ',', 'yang', 'kaya', 'semakin', 'banyak', 'yang', 'makan', 'uang', 'rakyat', 'agar', 'perutnya', 'buncit', '.']","['Makanya', 'suka', 'tinggal', 'Indonesia', ',', 'semua', 'munafik', ',', 'korupsi', 'mana-mana', ',', 'miskin', 'semakin', 'miskin', 'terinjak-injak', ',', 'kaya', 'semakin', 'banyak', 'makan', 'uang', 'rakyat', 'perutnya', 'buncit', '.']","Makanya suka tinggal Indonesia , semua munafik , korupsi mana-mana , miskin semakin miskin terinjak-injak , kaya semakin banyak makan uang rakyat perutnya buncit .",makanya suka tinggal indonesia semua munafik korupsi mana miskin makin miskin injak kaya makin banyak makan uang rakyat perut buncit
jcavf1xEFJE,UgwZ5r6l3MtXkTCieOd4AaABAg,semoga yg demo pulang dengan selamat tidak ada yg hilang di culik polisi,@GunAstutik,UCT4iyLhuIic97IugGPLMwVQ,semoga yang demo pulang dengan selamat tidak ada yang hilang di culik polisi,semoga yang demo pulang dengan selamat tidak ada yang hilang di culik polisi,semoga yang berdemo pulang dengan selamat tidak ada yang hilang diculik polisi,semoga yang berdemo pulang dengan selamat tidak ada yang hilang diculik polisi,"['semoga', 'yang', 'berdemo', 'pulang', 'dengan', 'selamat', 'tidak', 'ada', 'yang', 'hilang', 'diculik', 'polisi']","['semoga', 'berdemo', 'pulang', 'selamat', 'hilang', 'diculik', 'polisi']",semoga berdemo pulang selamat hilang diculik polisi,moga demo pulang selamat hilang culik polisi
jcavf1xEFJE,UgyrQlQuc9PDUfdxHmN4AaABAg,"gass lagi seharusnya rata dong semua mahasiswa jawa barat datang, dan masyarakat ikut, halo² bandung nih",@jodiharbianto8915,UCQr1AVDd5C3QE1t0kyGpFmw,"gass lagi seharusnya rata dong semua mahasiswa jawa barat datang, dan masyarakat ikut, halo² bandung nih",gass lagi seharusnya rata dong semua mahasiswa jawa barat datang dan masyarakat ikut halo bandung nih,gas lagi seharusnya rata dong semua mahasiswa jawa barat datang dan masyarakat ikut halo bandung nih,gas lagi seharusnya rata dong semua mahasiswa jawa barat datang dan masyarakat ikut halo bandung nih,"['gas', 'lagi', 'seharusnya', 'rata', 'dong', 'semua', 'mahasiswa', 'jawa', 'barat', 'datang', 'dan', 'masyarakat', 'ikut', 'halo', 'bandung', 'nih']","['gas', 'rata', 'dong', 'semua', 'mahasiswa', 'jawa', 'barat', 'datang', 'masyarakat', 'ikut', 'halo', 'bandung', 'nih']",gas rata dong semua mahasiswa jawa barat datang masyarakat ikut halo bandung nih,gas rata dong semua mahasiswa jawa barat datang masyarakat ikut halo bandung nih
jcavf1xEFJE,UgwR1B9YmX_P3HKutxx4AaABAg,"the real demonstrasi, bukan bayaran, ini demo dari hati bukan dari kepentingan politik dalam negeri.",@kikilatif9320,UCF5MrIp6TtZm_KD0JmaJDmQ,"the real demonstrasi, bukan bayaran, ini demo dari hati bukan dari kepentingan politik dalam negeri.",the real demonstrasi bukan bayaran ini demo dari hati bukan dari kepentingan politik dalam negeri,demonstrasi yang nyata bukan bayaran ini demo dari hati bukan dari kepentingan politik dalam negeri,demonstrasi yang nyata bukan bayaran ini demo dari hati bukan dari kepentingan politik dalam negeri,"['demonstrasi', 'yang', 'nyata', 'bukan', 'bayaran', 'ini', 'demo', 'dari', 'hati', 'bukan', 'dari', 'kepentingan', 'politik', 'dalam', 'negeri']","['demonstrasi', 'nyata', 'bukan', 'bayaran', 'demo', 'hati', 'bukan', 'kepentingan', 'politik', 'negeri']",demonstrasi nyata bukan bayaran demo hati bukan kepentingan politik negeri,demonstrasi nyata bukan bayar demo hati bukan penting politik negeri
jcavf1xEFJE,UgwiZfRGW8WGUcybbbt4AaABAg,bubarin ajah lah dpr,@NurSaid-i7b,UCk-8jpovF0C3DIVnOWQ1a3Q,bubarin saja lah dpr,bubarin saja lah dpr,bubarkan saja lah dpr,bubarkan saja lah dpr,"['bubarkan', 'saja', 'lah', 'dpr']","['bubarkan', 'lah', 'dpr']",bubarkan lah dpr,bubar lah dpr
jcavf1xEFJE,UgwSUfwCOfKRCjmWooV4AaABAg,jangan ambil pusing ledakkan saja seluruh bumi ini,@GrandCemaraperkasa,UCU2MZSKNNceJZJoeuIkliXw,jangan ambil pusing ledakkan saja seluruh bumi ini,jangan ambil pusing ledakkan saja seluruh bumi ini,"jangan ambil pusing, ledakkan saja seluruh bumi ini","jangan ambil pusing, ledakkan saja seluruh bumi ini","['jangan', 'ambil', 'pusing', ',', 'ledakkan', 'saja', 'seluruh', 'bumi', 'ini']","['jangan', 'ambil', 'pusing', ',', 'ledakkan', 'seluruh', 'bumi']","jangan ambil pusing , ledakkan seluruh bumi",jangan ambil pusing ledak seluruh bumi
jcavf1xEFJE,UgxWAwiaznY-3dgss094AaABAg,"salut sama pak prabowo, mengiyakan kenaikan pajak, mengiyakan kenaikan gaji, dan tidak melarang mengkibarkan bendera one piece, apakah maksut pak prabowo emang gitu? biar masyarakat marah dan melakukan demo, 
karna presiden tidak bisa membubarkan dpr, dan yg bisa hanya rakyat, 
dulu jaman pak gusdur ingin melengserkan dpr malah dia yg di lengserkan🥲",@RizkyWHO,UCeHBFLmUFU0Y9V77iD4rFqA,"salut sama pak prabowo, mengiyakan kenaikan pajak, mengiyakan kenaikan gaji, dan tidak melarang mengkibarkan bendera one piece, apakah maksut pak prabowo memang gitu? biar masyarakat marah dan melakukan demo, karena presiden tidak bisa membubarkan dpr, dan yang bisa hanya rakyat, dulu jaman pak gusdur ingin melengserkan dpr malah dia yang di lengserkan🥲",salut sama pak prabowo mengiyakan kenaikan pajak mengiyakan kenaikan gaji dan tidak melarang mengkibarkan bendera one piece apakah maksut pak prabowo memang gitu biar masyarakat marah dan melakukan demo karena presiden tidak bisa membubarkan dpr dan yang bisa hanya rakyat dulu jaman pak gusdur ingin melengserkan dpr malah dia yang di lengserkan,"Salut kepada Pak Prabowo yang mengiyakan kenaikan pajak, mengiyakan kenaikan gaji, dan tidak melarang pengibaran bendera One Piece. Apakah maksud Pak Prabowo memang seperti itu agar masyarakat marah dan melakukan demo, karena presiden tidak bisa membubarkan DPR, dan yang bisa hanya rakyat? Dulu zaman Pak Gus Dur, ketika ingin melengserkan DPR, malah beliau yang dilengserkan.","Salut kepada Pak Prabowo yang mengiyakan kenaikan pajak, mengiyakan kenaikan gaji, dan tidak melarang pengibaran bendera One Piece. Apakah maksud Pak Prabowo memang seperti itu agar masyarakat marah dan melakukan demo, karena presiden tidak bisa membubarkan DPR, dan yang bisa hanya rakyat? Dulu zaman Pak Gus Dur, ketika ingin melengserkan DPR, malah beliau yang dilengserkan.","['Salut', 'kepada', 'Pak', 'Prabowo', 'yang', 'mengiyakan', 'kenaikan', 'pajak', ',', 'mengiyakan', 'kenaikan', 'gaji', ',', 'dan', 'tidak', 'melarang', 'pengibaran', 'bendera', 'One', 'Piece', '.', 'Apakah', 'maksud', 'Pak', 'Prabowo', 'memang', 'seperti', 'itu', 'agar', 'masyarakat', 'marah', 'dan', 'melakukan', 'demo', ',', 'karena', 'presiden', 'tidak', 'bisa', 'membubarkan', 'DPR', ',', 'dan', 'yang', 'bisa', 'hanya', 'rakyat', '?', 'Dulu', 'zaman', 'Pak', 'Gus', 'Dur', ',', 'ketika', 'ingin', 'melengserkan', 'DPR', ',', 'malah', 'beliau', 'yang', 'dilengserkan', '.']","['Salut', 'Pak', 'Prabowo', 'mengiyakan', 'kenaikan', 'pajak', ',', 'mengiyakan', 'kenaikan', 'gaji', ',', 'melarang', 'pengibaran', 'bendera', 'One', 'Piece', '.', 'maksud', 'Pak', 'Prabowo', 'memang', 'masyarakat', 'marah', 'melakukan', 'demo', ',', 'presiden', 'membubarkan', 'DPR', ',', 'rakyat', '?', 'Dulu', 'zaman', 'Pak', 'Gus', 'Dur', ',', 'melengserkan', 'DPR', ',', 'malah', 'beliau', 'dilengserkan', '.']","Salut Pak Prabowo mengiyakan kenaikan pajak , mengiyakan kenaikan gaji , melarang pengibaran bendera One Piece . maksud Pak Prabowo memang masyarakat marah melakukan demo , presiden membubarkan DPR , rakyat ? Dulu zaman Pak Gus Dur , melengserkan DPR , malah beliau dilengserkan .",salut pak prabowo iya naik pajak iya naik gaji larang kibar bendera one piece maksud pak prabowo memang masyarakat marah laku demo presiden bubar dpr rakyat dulu zaman pak gus dur lengser dpr malah beliau lengser
jcavf1xEFJE,UgzNS37Yk_lbtSwn3np4AaABAg,"bubarkan dpr, biar uang yg untuk gaji di alihkan ke pembangunan dan pendidikan",@ribkangutra1518,UCQVcqihCA0UQfZd4kDkyV4Q,"bubarkan dpr, biar uang yang untuk gaji di alihkan ke pembangunan dan pendidikan",bubarkan dpr biar uang yang untuk gaji di alihkan ke pembangunan dan pendidikan,Bubarkan DPR biar uang yang untuk gaji dialihkan ke pembangunan dan pendidikan.,Bubarkan DPR biar uang yang untuk gaji dialihkan ke pembangunan dan pendidikan.,"['Bubarkan', 'DPR', 'biar', 'uang', 'yang', 'untuk', 'gaji', 'dialihkan', 'ke', 'pembangunan', 'dan', 'pendidikan', '.']","['Bubarkan', 'DPR', 'biar', 'uang', 'gaji', 'dialihkan', 'pembangunan', 'pendidikan', '.']",Bubarkan DPR biar uang gaji dialihkan pembangunan pendidikan .,bubar dpr biar uang gaji alih bangun didik
